BTC-Date,BTC-Open,BTC-High,BTC-Low,BTC-Close,BTC-Adj Close,BTC-Volume,ETH-Date,ETH-Open,ETH-High,ETH-Low,ETH-Close,ETH-Adj Close,ETH-Volume,DOGE-Date,DOGE-Open,DOGE-High,DOGE-Low,DOGE-Close,DOGE-Adj Close,DOGE-Volume,LTC-Date,LTC-Open,LTC-High,LTC-Low,LTC-Close,LTC-Adj Close,LTC-Volume,DOGE-up-DoD,BTC-up-DoD,DOGE-Win,BTC-Win
4/11/2016,684.869995,706.640015,681.27002,702.080017,702.080017,33762721,4/11/2016,10.86,11.15,10.8,11.13,11.13,884314,4/11/2016,0.00022,0.00022,0.00022,0.00022,0.00022,11,4/11/2016,3.83,3.89,3.78,3.86,3.86,317922,0,1,L,W
5/11/2016,702.080017,706.380005,694.030029,702.109985,702.109985,15554565,5/11/2016,11.13,11.21,10.98,11.11,11.11,457396,5/11/2016,0.00023,0.00024,0.000221,0.000221,0.000221,51,5/11/2016,3.86,3.88,3.82,3.86,3.86,135156,1,1,W,W
6/11/2016,702.109985,714.130005,697.630005,709.909973,709.909973,18363567,6/11/2016,11.11,11.16,10.89,10.97,10.97,485095,6/11/2016,0.000222,0.000245,0.000221,0.000221,0.000221,14,6/11/2016,3.86,3.9,3.8,3.87,3.87,187205,0,1,L,W
7/11/2016,709.909973,711.659973,698.349976,705.400024,705.400024,21797370,7/11/2016,10.97,11.04,10.85,10.9,10.9,782734,7/11/2016,0.000221,0.000231,0.000221,0.000221,0.000221,1,7/11/2016,3.87,3.88,3.58,3.84,3.84,213277,0,0,L,L
8/11/2016,705.400024,714.630005,700.960022,710.900024,710.900024,28262235,8/11/2016,10.9,11.01,10.79,10.86,10.86,998744,8/11/2016,0.000232,0.000242,0.000232,0.000242,0.000242,0,8/11/2016,3.84,3.86,3.8,3.82,3.82,163855,1,1,W,W
9/11/2016,710.900024,741.22998,707.130005,721.419983,721.419983,51548567,9/11/2016,10.86,10.83,10.16,10.64,10.64,1986925,9/11/2016,0.000226,0.000228,0.000225,0.000225,0.000225,5,9/11/2016,3.82,3.93,3.63,3.85,3.85,466008,0,1,L,W
10/11/2016,721.419983,723.02002,707.309998,714.570007,714.570007,23931322,10/11/2016,10.64,10.73,10.44,10.52,10.52,443281,10/11/2016,0.000242,0.000242,0.000221,0.000221,0.000221,578,10/11/2016,3.85,3.85,3.76,3.8,3.8,207089,0,0,L,L
11/11/2016,714.570007,719.789978,711.669983,714.969971,714.969971,18386841,11/11/2016,10.52,10.67,10.19,10.29,10.29,775064,11/11/2016,0.000221,0.000221,0.000221,0.000221,0.000221,1,11/11/2016,3.8,3.83,3.78,3.8,3.8,106056,0,1,L,W
12/11/2016,714.969971,717.369995,701.080017,704.27002,704.27002,19677656,12/11/2016,10.29,10.34,9.64,9.96,9.96,1155624,12/11/2016,0.00023,0.00024,0.000221,0.000221,0.000221,44,12/11/2016,3.8,3.81,3.71,3.75,3.75,257265,0,0,L,L
13/11/2016,704.27002,705.609985,685.01001,701.969971,701.969971,25249834,13/11/2016,9.96,10.38,9.68,10.13,10.13,810621,13/11/2016,0.000238,0.000238,0.000223,0.00023,0.00023,49,13/11/2016,3.75,3.94,3.63,3.85,3.85,392837,1,0,W,L
14/11/2016,701.969971,708.030029,696.109985,704.559998,704.559998,26613445,14/11/2016,10.13,10.17,9.9,10,10,565262,14/11/2016,0.000223,0.000223,0.000221,0.000221,0.000221,11,14/11/2016,3.85,3.9,3.83,3.86,3.86,165640,0,1,L,W
15/11/2016,704.559998,716.929993,697.909973,711.099976,711.099976,29562740,15/11/2016,10,10.32,9.81,10.22,10.22,796438,15/11/2016,0.000222,0.00024,0.000222,0.00024,0.00024,6,15/11/2016,3.86,3.96,3.83,3.87,3.87,318443,1,1,W,W
16/11/2016,711.099976,745.97998,708.140015,740.280029,740.280029,58304902,16/11/2016,10.22,10.38,9.85,10.01,10.01,1257139,16/11/2016,0.00024,0.00024,0.00024,0.00024,0.00024,0,16/11/2016,3.87,4.02,3.85,3.89,3.89,389962,0,1,L,W
17/11/2016,740.280029,751.909973,730.080017,737.530029,737.530029,46942756,17/11/2016,10.01,10.14,9.81,9.95,9.95,1108257,17/11/2016,0.00024,0.00024,0.000222,0.000222,0.000222,0,17/11/2016,3.89,3.99,3.85,3.88,3.88,324501,0,0,L,L
18/11/2016,737.530029,751.429993,730.950012,746.960022,746.960022,29666065,18/11/2016,9.95,9.99,9.42,9.53,9.53,1198775,18/11/2016,0.000223,0.000239,0.000222,0.000222,0.000222,317,18/11/2016,3.88,3.98,3.87,3.93,3.93,231253,0,1,L,W
19/11/2016,746.960022,755.340027,737.440002,747.890015,747.890015,19276573,19/11/2016,9.53,9.76,9.45,9.7,9.7,664066,19/11/2016,0.000237,0.000237,0.000221,0.000221,0.000221,2,19/11/2016,3.93,3.95,3.87,3.92,3.92,208135,0,1,L,W
20/11/2016,747.890015,752.26001,712.77002,728.51001,728.51001,34876785,20/11/2016,9.7,9.76,9.5,9.57,9.57,486220,20/11/2016,0.00023,0.000236,0.0002,0.000236,0.000236,109,20/11/2016,3.92,3.95,3.83,3.88,3.88,273815,1,0,W,L
21/11/2016,728.51001,744.330017,726.549988,736.190002,736.190002,24010681,21/11/2016,9.57,9.65,9.43,9.56,9.56,450573,21/11/2016,0.0002,0.0002,0.0002,0.0002,0.0002,0,21/11/2016,3.88,3.93,3.86,3.92,3.92,208297,0,1,L,W
22/11/2016,736.190002,754.01001,730.619995,749.340027,749.340027,33225195,22/11/2016,9.56,10.25,9.51,9.84,9.84,1239793,22/11/2016,0.000231,0.000231,0.00021,0.00021,0.00021,219,22/11/2016,3.92,3.96,3.86,3.91,3.91,248055,1,1,W,W
23/11/2016,749.340027,750.929993,731.340027,741.070007,741.070007,28258203,23/11/2016,9.84,9.93,9.71,9.78,9.78,456302,23/11/2016,0.000221,0.000231,0.000221,0.000231,0.000231,0,23/11/2016,3.91,3.96,3.85,3.9,3.9,209524,1,0,W,L
24/11/2016,741.070007,744.23999,726.190002,735.309998,735.309998,27531777,24/11/2016,9.78,9.82,8.69,9.22,9.22,1867383,24/11/2016,0.000231,0.000236,0.000221,0.000222,0.000222,9,24/11/2016,3.9,3.92,3.83,3.86,3.86,196514,0,0,L,L
25/11/2016,735.309998,741.25,728.969971,740.390015,740.390015,21299510,25/11/2016,9.22,9.75,9.17,9.39,9.39,716441,25/11/2016,0.000222,0.000222,0.000221,0.000221,0.000221,50,25/11/2016,3.86,3.89,3.84,3.88,3.88,138529,0,1,L,W
26/11/2016,740.390015,740.960022,725.619995,734.140015,734.140015,16682481,26/11/2016,9.39,9.49,9.25,9.34,9.34,293525,26/11/2016,0.000225,0.000226,0.000221,0.000221,0.000221,1,26/11/2016,3.88,3.89,3.82,3.85,3.85,102925,0,0,L,L
27/11/2016,734.140015,738.289978,727.109985,729.419983,729.419983,15735824,27/11/2016,9.34,9.34,8.64,8.91,8.91,1353644,27/11/2016,0.000221,0.000235,0.000221,0.000221,0.000221,24,27/11/2016,3.85,3.89,3.83,3.86,3.86,111797,0,0,L,L
28/11/2016,729.419983,738.099976,727.73999,733.299988,733.299988,25153838,28/11/2016,8.91,9.04,8.56,8.66,8.66,883086,28/11/2016,0.000221,0.000221,0.000221,0.000221,0.000221,1,28/11/2016,3.86,3.89,3.85,3.87,3.87,157410,0,1,L,W
29/11/2016,733.299988,737.039978,727.780029,732.559998,732.559998,24030304,29/11/2016,8.66,8.71,7.8,8.18,8.18,2178363,29/11/2016,0.000221,0.00023,0.000221,0.000225,0.000225,15,29/11/2016,3.87,3.9,3.82,3.84,3.84,344442,1,0,W,L
30/11/2016,732.559998,745.390015,730.570007,742.48999,742.48999,29210351,30/11/2016,8.18,8.73,8.07,8.59,8.59,1370387,30/11/2016,0.000222,0.00023,0.000221,0.000221,0.000221,62,30/11/2016,3.84,3.9,3.82,3.87,3.87,198508,0,1,L,W
1/12/2016,742.48999,755.47998,741.080017,752.630005,752.630005,40690942,1/12/2016,8.59,8.67,8.27,8.44,8.44,830842,1/12/2016,0.000223,0.000223,0.000221,0.000221,0.000221,1,1/12/2016,3.87,3.9,3.85,3.89,3.89,231755,0,1,L,W
2/12/2016,752.630005,779.02002,752.25,770.940002,770.940002,48893613,2/12/2016,8.44,8.44,7.3,7.65,7.65,3086902,2/12/2016,0.000221,0.00023,0.00021,0.000215,0.000215,11,2/12/2016,3.89,3.94,3.87,3.9,3.9,375142,0,1,L,W
3/12/2016,770.940002,772.320007,755.809998,764.23999,764.23999,30234128,3/12/2016,7.65,8.13,7.44,7.9,7.9,1424715,3/12/2016,0.000215,0.000235,0.00021,0.000232,0.000232,16,3/12/2016,3.9,3.92,3.84,3.89,3.89,216200,1,0,W,L
4/12/2016,764.23999,769.22998,758.799988,766.390015,766.390015,14755120,4/12/2016,7.9,7.92,7.42,7.54,7.54,728686,4/12/2016,0.000233,0.000233,0.00021,0.00022,0.00022,4,4/12/2016,3.89,3.92,3.87,3.89,3.89,169545,0,1,L,W
5/12/2016,766.390015,769.179993,746.01001,754.340027,754.340027,39082688,5/12/2016,7.54,7.6,6.53,6.69,6.69,2211620,5/12/2016,0.00022,0.000234,0.000216,0.000217,0.000217,7,5/12/2016,3.89,3.9,3.28,3.49,3.49,1947847,0,0,L,L
6/12/2016,754.340027,762.47998,750.909973,758.210022,758.210022,25497771,6/12/2016,6.69,7.8,5.97,7.61,7.61,4244346,6/12/2016,0.000217,0.00022,0.000215,0.000215,0.000215,49,6/12/2016,3.49,3.53,3.42,3.5,3.5,312872,0,1,L,W
7/12/2016,758.210022,769.02002,754.27002,765.559998,765.559998,26755412,7/12/2016,7.61,8.55,7.39,8.35,8.35,1716783,7/12/2016,0.000212,0.000212,0.00021,0.00021,0.00021,0,7/12/2016,3.5,3.64,3.46,3.63,3.63,223784,0,1,L,W
8/12/2016,765.559998,773.409973,761.169983,768.48999,768.48999,22208497,8/12/2016,8.35,8.9,8.19,8.3,8.3,1798741,8/12/2016,0.00021,0.00021,0.00021,0.00021,0.00021,0,8/12/2016,3.63,3.71,3.6,3.67,3.67,209077,0,1,L,W
9/12/2016,768.48999,773.47998,765.030029,770.47998,770.47998,18722048,9/12/2016,8.3,8.64,7.98,8.52,8.52,1200256,9/12/2016,0.000217,0.000217,0.00021,0.000211,0.000211,1,9/12/2016,3.67,3.69,3.64,3.67,3.67,142859,1,1,W,W
10/12/2016,770.47998,776.960022,769.190002,774,774,14049110,10/12/2016,8.52,8.58,8.01,8.09,8.09,862005,10/12/2016,0.000218,0.000218,0.000218,0.000218,0.000218,0,10/12/2016,3.67,3.69,3.65,3.67,3.67,117779,1,1,W,W
11/12/2016,774,774.159973,763,767.909973,767.909973,13269086,11/12/2016,8.09,8.25,8.06,8.2,8.2,424995,11/12/2016,0.000218,0.00022,0.000218,0.00022,0.00022,5,11/12/2016,3.67,3.67,3.59,3.63,3.63,137904,1,0,W,L
12/12/2016,767.909973,781.26001,767.859985,778.469971,778.469971,22442991,12/12/2016,8.2,8.6,8.15,8.45,8.45,1036639,12/12/2016,0.00022,0.000221,0.000219,0.000221,0.000221,1,12/12/2016,3.63,3.68,3.61,3.65,3.65,196251,1,1,W,W
13/12/2016,778.469971,790.330017,767.77002,778.73999,778.73999,25894856,13/12/2016,8.45,8.54,8.31,8.4,8.4,588447,13/12/2016,0.000221,0.000221,0.000221,0.000221,0.000221,29,13/12/2016,3.65,3.68,3.58,3.63,3.63,137976,0,1,L,W
14/12/2016,778.73999,780.77002,771.01001,776.5,776.5,19326375,14/12/2016,8.4,8.47,8.2,8.23,8.23,572590,14/12/2016,0.000225,0.000225,0.00022,0.00022,0.00022,8,14/12/2016,3.63,3.65,3.56,3.61,3.61,136325,0,0,L,L
15/12/2016,776.5,780.27002,773.119995,775.210022,775.210022,20452116,15/12/2016,8.23,8.28,7.67,7.76,7.76,1657356,15/12/2016,0.000225,0.000225,0.000221,0.000221,0.000221,0,15/12/2016,3.61,3.66,3.57,3.63,3.63,150793,1,0,W,L
16/12/2016,775.210022,783.940002,773.309998,782.049988,782.049988,21650384,16/12/2016,7.76,7.94,7.75,7.85,7.85,545242,16/12/2016,0.000221,0.000221,0.000221,0.000221,0.000221,13,16/12/2016,3.63,3.66,3.56,3.62,3.62,120004,0,1,L,W
17/12/2016,782.049988,791.570007,779.359985,787.169983,787.169983,18648778,17/12/2016,7.85,7.87,7.47,7.66,7.66,931231,17/12/2016,0.000221,0.000221,0.000219,0.000219,0.000219,32,17/12/2016,3.62,3.68,3.58,3.67,3.67,218200,0,1,L,W
18/12/2016,787.169983,791.26001,783.799988,789.01001,789.01001,11525747,18/12/2016,7.66,7.94,7.66,7.89,7.89,596318,18/12/2016,0.00022,0.00022,0.000219,0.000219,0.000219,3,18/12/2016,3.67,3.7,3.64,3.66,3.66,116105,0,1,L,W
19/12/2016,789.01001,793.72998,786.309998,789.789978,789.789978,20238681,19/12/2016,7.89,7.92,7.57,7.61,7.61,561539,19/12/2016,0.000219,0.00022,0.000217,0.000217,0.000217,11,19/12/2016,3.66,3.71,3.61,3.64,3.64,110688,0,1,L,W
20/12/2016,789.789978,800.02002,787.119995,799.099976,799.099976,27406319,20/12/2016,7.61,7.76,7.54,7.59,7.59,535548,20/12/2016,0.000217,0.000217,0.000217,0.000217,0.000217,0,20/12/2016,3.64,3.65,3.61,3.64,3.64,127716,0,1,L,W
21/12/2016,799.099976,833.130005,795.97998,829.210022,829.210022,53411082,21/12/2016,7.59,7.96,7.57,7.87,7.87,871421,21/12/2016,0.000218,0.000218,0.000218,0.000218,0.000218,0,21/12/2016,3.64,3.79,3.61,3.63,3.63,353241,1,1,W,W
22/12/2016,829.210022,874.679993,828.869995,860.150024,860.150024,60511618,22/12/2016,7.87,7.92,7.48,7.64,7.64,1484702,22/12/2016,0.000219,0.000226,0.000219,0.000219,0.000219,1,22/12/2016,3.63,3.75,3.58,3.67,3.67,388063,1,1,W,W
23/12/2016,860.150024,920.26001,858.039978,917.169983,917.169983,91802931,23/12/2016,7.64,7.64,7.05,7.16,7.16,1661753,23/12/2016,0.000219,0.000232,0.000219,0.000232,0.000232,0,23/12/2016,3.67,4.45,3.63,4.41,4.41,1864968,1,1,W,W
24/12/2016,917.169983,920.48999,880.789978,891.070007,891.070007,41576781,24/12/2016,7.16,7.44,7.02,7.23,7.23,536182,24/12/2016,0.000232,0.000232,0.000219,0.000221,0.000221,2,24/12/2016,4.41,4.68,4.25,4.38,4.38,1325476,0,0,L,L
25/12/2016,891.070007,895.23999,851.419983,891.070007,891.070007,37173377,25/12/2016,7.23,7.31,7.1,7.19,7.19,417117,25/12/2016,0.00023,0.00026,0.000221,0.000221,0.000221,41,25/12/2016,4.38,4.43,4.03,4.22,4.22,824522,0,0,L,L
26/12/2016,891.070007,909.320007,885.880005,898.380005,898.380005,35002753,26/12/2016,7.19,7.3,6.98,7.21,7.21,544580,26/12/2016,0.00023,0.00023,0.000222,0.000222,0.000222,0,26/12/2016,4.22,4.33,4.08,4.2,4.2,481223,1,1,W,W
27/12/2016,898.380005,937.909973,893.380005,925.780029,925.780029,45966615,27/12/2016,7.21,7.34,7.03,7.15,7.15,652961,27/12/2016,0.000222,0.00023,0.000218,0.000218,0.000218,19,27/12/2016,4.2,4.44,4.16,4.3,4.3,601397,0,1,L,W
28/12/2016,925.780029,974.51001,925.48999,972.169983,972.169983,73811803,28/12/2016,7.15,7.72,7.03,7.57,7.57,1766689,28/12/2016,0.000218,0.00023,0.000218,0.000218,0.000218,1,28/12/2016,4.3,4.54,4.28,4.42,4.42,922988,0,1,L,W
29/12/2016,972.169983,982.570007,949.22998,971.080017,971.080017,59226667,29/12/2016,7.57,8.51,7.49,8.21,8.21,3493858,29/12/2016,0.000221,0.000225,0.00022,0.000225,0.000225,0,29/12/2016,4.42,4.54,4.33,4.47,4.47,795682,1,0,W,L
30/12/2016,971.080017,971.590027,927.400024,959.039978,959.039978,67449149,30/12/2016,8.21,8.48,7.99,8.16,8.16,1329431,30/12/2016,0.000226,0.000226,0.000226,0.000226,0.000226,2,30/12/2016,4.47,4.5,4.14,4.35,4.35,1711452,1,0,W,L
31/12/2016,959.039978,965.469971,942.400024,963.380005,963.380005,26379401,31/12/2016,8.16,8.23,7.92,8.05,8.05,1105687,31/12/2016,0.000226,0.00024,0.000226,0.000226,0.000226,26,31/12/2016,4.35,4.42,4.22,4.32,4.32,532524,0,1,L,W
1/01/2017,963.380005,1001.609985,956.099976,995.440002,995.440002,40570922,1/01/2017,8.05,8.54,8.02,8.14,8.14,1347147,1/01/2017,0.00023,0.00023,0.000226,0.000226,0.000226,0,1/01/2017,4.32,4.5,4.26,4.42,4.42,621447,0,1,L,W
2/01/2017,995.440002,1031.680054,990.200012,1017.049988,1017.049988,66038073,2/01/2017,8.14,8.47,8.03,8.33,8.33,1292250,2/01/2017,0.000226,0.000228,0.00022,0.000221,0.000221,10,2/01/2017,4.42,4.69,4.37,4.54,4.54,1197397,0,1,L,W
3/01/2017,1017.049988,1035.469971,1006.530029,1033.300049,1033.300049,56085870,3/01/2017,8.33,9.94,8.18,9.59,9.59,5292231,3/01/2017,0.000221,0.000234,0.00022,0.000223,0.000223,2,3/01/2017,4.54,4.63,4.42,4.51,4.51,494437,1,1,W,W
4/01/2017,1033.300049,1148.540039,1022.320007,1135.410034,1135.410034,170584623,4/01/2017,9.59,10.89,9.31,10.88,10.88,7005140,4/01/2017,0.000223,0.000239,0.000207,0.000221,0.000221,44,4/01/2017,4.51,4.73,4.36,4.42,4.42,1866468,0,1,L,W
5/01/2017,1135.410034,1150.630005,874.530029,989.349976,989.349976,244839289,5/01/2017,10.88,11.63,9.07,10.2,10.2,9120265,5/01/2017,0.00023,0.000234,0.000207,0.00023,0.00023,50,5/01/2017,4.42,4.63,3.95,4.16,4.16,2312058,1,0,W,L
6/01/2017,989.349976,1027.420044,852.549988,886.159973,886.159973,179160668,6/01/2017,10.2,10.42,9.44,10.07,10.07,3477359,6/01/2017,0.00023,0.000238,0.000225,0.000238,0.000238,14,6/01/2017,4.16,4.29,3.61,3.76,3.76,1628401,1,0,W,L
7/01/2017,886.159973,900.859985,806.659973,888.869995,888.869995,113037531,7/01/2017,10.07,10.12,9.47,9.78,9.78,1942619,7/01/2017,0.000373,0.000373,0.000217,0.000217,0.000217,216,7/01/2017,3.76,3.93,3.48,3.82,3.82,790065,0,1,L,W
8/01/2017,888.869995,936.130005,875.849976,900.859985,900.859985,70298340,8/01/2017,9.78,10.39,9.67,10.27,10.27,1933043,8/01/2017,0.000217,0.000223,0.000217,0.000222,0.000222,0,8/01/2017,3.82,3.96,3.8,3.91,3.91,496653,1,1,W,W
9/01/2017,900.859985,910.469971,870.909973,899.780029,899.780029,55963281,9/01/2017,10.27,10.75,10.03,10.2,10.2,2324307,9/01/2017,0.000225,0.000234,0.000218,0.000223,0.000223,60,9/01/2017,3.91,4.32,3.78,4.25,4.25,867517,1,0,W,L
10/01/2017,899.780029,911.320007,890.119995,904.369995,904.369995,48644106,10/01/2017,10.2,10.68,10.23,10.55,10.55,1592370,10/01/2017,0.000223,0.000223,0.000217,0.000221,0.000221,65,10/01/2017,4.25,4.58,4.15,4.47,4.47,1178608,0,1,L,W
11/01/2017,904.369995,917.650024,751.630005,785.429993,785.429993,160194109,11/01/2017,10.55,10.72,9.49,9.83,9.83,3510206,11/01/2017,0.000221,0.000229,0.000217,0.000225,0.000225,41,11/01/2017,4.47,4.57,3.69,3.84,3.84,2266585,1,0,W,L
12/01/2017,785.429993,828.210022,739.549988,810.109985,810.109985,93986701,12/01/2017,9.83,10.23,9.14,9.81,9.81,2340175,12/01/2017,0.000225,0.000225,0.000207,0.000207,0.000207,67,12/01/2017,3.84,4.05,3.68,3.94,3.94,910975,0,1,L,W
13/01/2017,810.109985,835.049988,771,824.830017,824.830017,72555875,13/01/2017,9.81,9.9,9.47,9.78,9.78,1201195,13/01/2017,0.00021,0.00022,0.000205,0.00022,0.00022,10,13/01/2017,3.94,4.02,3.76,3.86,3.86,562336,1,1,W,W
14/01/2017,824.830017,838.900024,808.27002,819.630005,819.630005,36594482,14/01/2017,9.78,9.91,9.63,9.78,9.78,610220,14/01/2017,0.000204,0.000204,0.000202,0.000202,0.000202,1,14/01/2017,3.86,4,3.8,3.89,3.89,348900,0,0,L,L
15/01/2017,819.630005,826.429993,808.630005,821.169983,821.169983,20004735,15/01/2017,9.78,9.99,9.73,9.88,9.88,466935,15/01/2017,0.000202,0.000222,0.000202,0.000205,0.000205,1,15/01/2017,3.89,3.9,3.79,3.85,3.85,210515,1,1,W,W
16/01/2017,821.169983,836.659973,817.700012,827.340027,827.340027,27592899,16/01/2017,9.88,10.12,9.55,9.59,9.59,857365,16/01/2017,0.000225,0.000225,0.000215,0.000215,0.000215,1,16/01/2017,3.85,3.88,3.79,3.82,3.82,271061,1,1,W,W
17/01/2017,827.340027,906.380005,825.039978,899.659973,899.659973,72272727,17/01/2017,9.59,10.53,9.56,10.14,10.14,2847715,17/01/2017,0.000215,0.000215,0.000215,0.000215,0.000215,0,17/01/2017,3.82,3.94,3.79,3.89,3.89,692992,0,1,L,W
18/01/2017,899.659973,913.669983,845.869995,872.030029,872.030029,61042392,18/01/2017,10.14,10.46,9.91,10.19,10.19,1986053,18/01/2017,0.000215,0.000215,0.00021,0.00021,0.00021,9,18/01/2017,3.89,3.92,3.7,3.8,3.8,576939,0,0,L,L
19/01/2017,872.030029,905.280029,870.710022,895.210022,895.210022,52300814,19/01/2017,10.19,10.52,10.17,10.43,10.43,1181087,19/01/2017,0.000212,0.000212,0.000206,0.000206,0.000206,12,19/01/2017,3.8,3.91,3.75,3.82,3.82,485428,0,1,L,W
20/01/2017,895.210022,901.48999,878.900024,892.909973,892.909973,34847130,20/01/2017,10.43,10.75,10.31,10.6,10.6,1630007,20/01/2017,0.000206,0.000218,0.000206,0.00021,0.00021,1,20/01/2017,3.82,3.92,3.78,3.84,3.84,460705,1,0,W,L
21/01/2017,892.909973,928.929993,889.460022,919.840027,919.840027,37129176,21/01/2017,10.6,11,10.54,10.91,10.91,1663670,21/01/2017,0.000212,0.000212,0.000207,0.000207,0.000207,8,21/01/2017,3.84,3.9,3.84,3.85,3.85,201134,0,1,L,W
22/01/2017,919.840027,938.380005,888.619995,918.840027,918.840027,44074299,22/01/2017,10.91,11.01,10.6,10.71,10.71,1443235,22/01/2017,0.00021,0.000219,0.0002,0.0002,0.0002,31,22/01/2017,3.85,3.88,3.77,3.81,3.81,282998,0,0,L,L
23/01/2017,918.840027,927.97998,910.849976,921.460022,921.460022,30261054,23/01/2017,10.71,10.96,10.63,10.78,10.78,1035512,23/01/2017,0.0002,0.000214,0.0002,0.000205,0.000205,6,23/01/2017,3.81,3.84,3.77,3.82,3.82,233992,1,1,W,W
24/01/2017,921.460022,925.609985,889.150024,893.75,893.75,53468911,24/01/2017,10.78,10.87,10.49,10.51,10.51,1330265,24/01/2017,0.000204,0.000212,0.000204,0.00021,0.00021,10,24/01/2017,3.82,3.83,3.74,3.75,3.75,249022,1,0,W,L
25/01/2017,893.75,905.700012,883.630005,894.409973,894.409973,34014866,25/01/2017,10.51,10.65,10.4,10.51,10.51,864774,25/01/2017,0.000213,0.000215,0.00021,0.00021,0.00021,17,25/01/2017,3.75,3.78,3.64,3.66,3.66,307296,0,1,L,W
26/01/2017,894.409973,919.320007,893.48999,915.559998,915.559998,30795685,26/01/2017,10.51,10.67,10.48,10.65,10.65,940417,26/01/2017,0.00021,0.000372,0.00019,0.000372,0.000372,103,26/01/2017,3.66,3.85,3.63,3.81,3.81,419901,1,1,W,W
27/01/2017,915.559998,922.559998,907.919983,918.01001,918.01001,28503144,27/01/2017,10.65,10.67,10.41,10.51,10.51,1060899,27/01/2017,0.00021,0.000217,0.000202,0.000204,0.000204,29,27/01/2017,3.81,3.86,3.74,3.85,3.85,222518,0,1,L,W
28/01/2017,918.01001,921.890015,912.840027,918.51001,918.51001,13251844,28/01/2017,10.51,10.57,10.44,10.54,10.54,764915,28/01/2017,0.000207,0.000209,0.000207,0.000208,0.000208,11,28/01/2017,3.85,3.86,3.79,3.84,3.84,179309,1,1,W,W
29/01/2017,918.51001,922.400024,912.679993,914.549988,914.549988,10214368,29/01/2017,10.54,10.56,10.44,10.47,10.47,412832,29/01/2017,0.000208,0.00022,0.000208,0.00021,0.00021,11,29/01/2017,3.84,3.86,3.8,3.82,3.82,116219,1,0,W,L
30/01/2017,914.549988,922.349976,911.51001,920.72998,920.72998,17604172,30/01/2017,10.47,10.77,10.42,10.62,10.62,1369992,30/01/2017,0.000209,0.000219,0.000204,0.000204,0.000204,71,30/01/2017,3.82,4.06,3.82,3.99,3.99,951809,0,1,L,W
31/01/2017,920.72998,967.450012,917.380005,965.48999,965.48999,51869216,31/01/2017,10.62,10.8,10.53,10.71,10.71,2020510,31/01/2017,0.00022,0.00022,0.000207,0.00021,0.00021,214,31/01/2017,3.99,4.15,3.96,4.02,4.02,1105686,1,1,W,W
1/02/2017,965.48999,986.570007,959.820007,982.429993,982.429993,44035816,1/02/2017,10.71,10.87,10.53,10.71,10.71,2367496,1/02/2017,0.00021,0.00021,0.000205,0.000209,0.000209,20,1/02/2017,4.02,4.06,3.96,4,4,476370,0,1,L,W
2/02/2017,982.429993,1009.130005,973.5,1003.969971,1003.969971,50633910,2/02/2017,10.71,10.92,10.57,10.78,10.78,2738130,2/02/2017,0.00021,0.00021,0.000208,0.000208,0.000208,8,2/02/2017,4,4.04,3.93,4.03,4.03,468931,0,1,L,W
3/02/2017,1003.969971,1023.719971,989.210022,1013.02002,1013.02002,62431017,3/02/2017,10.78,10.95,10.55,10.95,10.95,2590189,3/02/2017,0.000209,0.000211,0.000204,0.000209,0.000209,41,3/02/2017,4.03,4.06,3.91,3.99,3.99,567884,1,1,W,W
4/02/2017,1013.02002,1041.040039,1000.409973,1031.849976,1031.849976,40406542,4/02/2017,10.95,11.4,10.88,11.32,11.32,2507121,4/02/2017,0.000209,0.00021,0.000204,0.000206,0.000206,30,4/02/2017,3.99,4.02,3.89,3.96,3.96,365624,0,1,L,W
5/02/2017,1031.849976,1033.660034,1004.049988,1016.109985,1016.109985,31669956,5/02/2017,11.32,11.39,11.1,11.22,11.22,904300,5/02/2017,0.000206,0.000223,0.000206,0.000223,0.000223,106,5/02/2017,3.96,4.03,3.9,3.97,3.97,209078,1,0,W,L
6/02/2017,1016.109985,1030.599976,1010.830017,1024.670044,1024.670044,32828350,6/02/2017,11.22,11.39,11.18,11.32,11.32,970692,6/02/2017,0.00021,0.000212,0.000205,0.000205,0.000205,41,6/02/2017,3.97,3.96,3.89,3.93,3.93,177895,0,1,L,W
7/02/2017,1024.670044,1054.099976,1019.869995,1049.560059,1049.560059,41318349,7/02/2017,11.32,11.55,11.26,11.45,11.45,1481700,7/02/2017,0.000205,0.000217,0.000205,0.000209,0.000209,8,7/02/2017,3.93,3.98,3.89,3.93,3.93,384195,1,1,W,W
8/02/2017,1049.560059,1069.22998,1020.330017,1055.48999,1055.48999,68336320,8/02/2017,11.45,11.6,11.11,11.39,11.39,1842031,8/02/2017,0.00021,0.00021,0.000208,0.00021,0.00021,17,8/02/2017,3.93,3.98,3.84,3.93,3.93,360107,1,1,W,W
9/02/2017,1055.48999,1073.030029,924.650024,978.960022,978.960022,145839317,9/02/2017,11.39,11.49,10.53,10.94,10.94,3312153,9/02/2017,0.00021,0.000215,0.000201,0.000201,0.000201,51,9/02/2017,3.93,3.95,3.49,3.67,3.67,1671232,0,0,L,L
10/02/2017,978.960022,1005.599976,947.02002,997.609985,997.609985,60639111,10/02/2017,10.94,11.44,10.81,11.34,11.34,1955534,10/02/2017,0.000205,0.00022,0.000205,0.000208,0.000208,93,10/02/2017,3.67,3.79,3.56,3.76,3.76,610452,1,1,W,W
